region,latitude,longitude,time,sea_current_speed,direction
Selat Malaka & Sumatra Barat,-6.0,104.105263,2026-05-29T00:00,2.2,166
Selat Malaka & Sumatra Barat,-6.0,104.736842,2026-05-29T00:00,0.6,198
Selat Malaka & Sumatra Barat,-6.0,105.368421,2026-05-29T00:00,1.9,17
Selat Malaka & Sumatra Barat,-6.0,106.0,2026-05-29T00:00,3.7,43
Jawa & Selat Sunda,3.0,104.0,2026-05-29T00:00,0.4,63
Jawa & Selat Sunda,3.0,104.421053,2026-05-29T00:00,0.6,124
Jawa & Selat Sunda,3.0,104.842105,2026-05-29T00:00,0.9,127
Jawa & Selat Sunda,3.0,105.263158,2026-05-29T00:00,0.7,104
Jawa & Selat Sunda,3.0,105.684211,2026-05-29T00:00,0.7,76
Jawa & Selat Sunda,3.0,106.105263,2026-05-29T00:00,0.3,135
Jawa & Selat Sunda,3.0,106.526316,2026-05-29T00:00,0.2,180
Jawa & Selat Sunda,3.0,106.947368,2026-05-29T00:00,0.4,27
Jawa & Selat Sunda,3.0,107.368421,2026-05-29T00:00,0.4,27
Jawa & Selat Sunda,3.0,107.789474,2026-05-29T00:00,0.5,45
Jawa & Selat Sunda,3.0,108.210526,2026-05-29T00:00,0.6,56
Jawa & Selat Sunda,3.0,108.631579,2026-05-29T00:00,1.3,45
Jawa & Selat Sunda,3.0,109.052632,2026-05-29T00:00,0.2,90
Jawa & Selat Sunda,3.0,109.473684,2026-05-29T00:00,0.6,72
Jawa & Selat Sunda,3.0,109.894737,2026-05-29T00:00,1.5,104
Jawa & Selat Sunda,3.0,110.315789,2026-05-29T00:00,1.1,90
Jawa & Selat Sunda,3.0,110.736842,2026-05-29T00:00,0.5,45
Jawa & Selat Sunda,3.0,111.157895,2026-05-29T00:00,0.9,37
Jawa & Selat Sunda,3.0,111.578947,2026-05-29T00:00,0.6,34
Jawa & Selat Sunda,3.0,112.0,2026-05-29T00:00,0.5,45
Jawa & Selat Sunda,2.342105,104.0,2026-05-29T00:00,0.3,135
Jawa & Selat Sunda,2.342105,104.421053,2026-05-29T00:00,0.7,76
Jawa & Selat Sunda,2.342105,104.842105,2026-05-29T00:00,0.9,101
Jawa & Selat Sunda,2.342105,105.263158,2026-05-29T00:00,0.9,90
Jawa & Selat Sunda,2.342105,105.684211,2026-05-29T00:00,0.9,79
Jawa & Selat Sunda,2.342105,106.105263,2026-05-29T00:00,0.6,72
Jawa & Selat Sunda,2.342105,106.526316,2026-05-29T00:00,0.3,45
Jawa & Selat Sunda,2.342105,106.947368,2026-05-29T00:00,0.2,90
Jawa & Selat Sunda,2.342105,107.368421,2026-05-29T00:00,0.4,63
Jawa & Selat Sunda,2.342105,107.789474,2026-05-29T00:00,0.8,45
Jawa & Selat Sunda,2.342105,108.210526,2026-05-29T00:00,0.8,45
Jawa & Selat Sunda,2.342105,108.631579,2026-05-29T00:00,0.5,45
Jawa & Selat Sunda,2.342105,109.052632,2026-05-29T00:00,0.3,45
Jawa & Selat Sunda,2.342105,109.473684,2026-05-29T00:00,0.7,14
Jawa & Selat Sunda,2.342105,109.894737,2026-05-29T00:00,0.7,0
Jawa & Selat Sunda,2.342105,110.315789,2026-05-29T00:00,0.7,0
Jawa & Selat Sunda,2.342105,110.736842,2026-05-29T00:00,0.5,0
Jawa & Selat Sunda,2.342105,111.157895,2026-05-29T00:00,0.7,346
Jawa & Selat Sunda,2.342105,111.578947,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,1.684211,104.0,2026-05-29T00:00,0.5,90
Jawa & Selat Sunda,1.684211,104.421053,2026-05-29T00:00,0.5,90
Jawa & Selat Sunda,1.684211,104.842105,2026-05-29T00:00,1.0,59
Jawa & Selat Sunda,1.684211,105.263158,2026-05-29T00:00,1.2,63
Jawa & Selat Sunda,1.684211,105.684211,2026-05-29T00:00,1.4,67
Jawa & Selat Sunda,1.684211,106.105263,2026-05-29T00:00,1.1,72
Jawa & Selat Sunda,1.684211,106.526316,2026-05-29T00:00,1.0,68
Jawa & Selat Sunda,1.684211,106.947368,2026-05-29T00:00,1.0,59
Jawa & Selat Sunda,1.684211,107.368421,2026-05-29T00:00,1.4,50
Jawa & Selat Sunda,1.684211,107.789474,2026-05-29T00:00,1.0,31
Jawa & Selat Sunda,1.684211,108.210526,2026-05-29T00:00,0.5,0
Jawa & Selat Sunda,1.684211,108.631579,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,1.684211,109.052632,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,1.684211,109.473684,2026-05-29T00:00,0.2,90
Jawa & Selat Sunda,1.684211,109.894737,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,1.684211,110.315789,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,1.684211,110.736842,2026-05-29T00:00,1.0,329
Jawa & Selat Sunda,1.684211,111.157895,2026-05-29T00:00,0.4,0
Jawa & Selat Sunda,1.026316,104.0,2026-05-29T00:00,0.7,90
Jawa & Selat Sunda,1.026316,104.421053,2026-05-29T00:00,0.2,90
Jawa & Selat Sunda,1.026316,104.842105,2026-05-29T00:00,0.4,153
Jawa & Selat Sunda,1.026316,105.263158,2026-05-29T00:00,2.1,20
Jawa & Selat Sunda,1.026316,105.684211,2026-05-29T00:00,1.2,39
Jawa & Selat Sunda,1.026316,106.105263,2026-05-29T00:00,1.3,45
Jawa & Selat Sunda,1.026316,106.526316,2026-05-29T00:00,1.3,56
Jawa & Selat Sunda,1.026316,106.947368,2026-05-29T00:00,1.3,45
Jawa & Selat Sunda,1.026316,107.368421,2026-05-29T00:00,1.3,16
Jawa & Selat Sunda,1.026316,107.789474,2026-05-29T00:00,1.9,17
Jawa & Selat Sunda,1.026316,108.210526,2026-05-29T00:00,1.3,8
Jawa & Selat Sunda,1.026316,108.631579,2026-05-29T00:00,1.3,352
Jawa & Selat Sunda,1.026316,109.052632,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,0.368421,104.0,2026-05-29T00:00,0.7,0
Jawa & Selat Sunda,0.368421,104.421053,2026-05-29T00:00,1.1,261
Jawa & Selat Sunda,0.368421,104.842105,2026-05-29T00:00,1.2,333
Jawa & Selat Sunda,0.368421,105.263158,2026-05-29T00:00,1.8,0
Jawa & Selat Sunda,0.368421,105.684211,2026-05-29T00:00,1.8,11
Jawa & Selat Sunda,0.368421,106.105263,2026-05-29T00:00,1.5,14
Jawa & Selat Sunda,0.368421,106.526316,2026-05-29T00:00,1.4,23
Jawa & Selat Sunda,0.368421,106.947368,2026-05-29T00:00,1.3,16
Jawa & Selat Sunda,0.368421,107.368421,2026-05-29T00:00,1.5,353
Jawa & Selat Sunda,0.368421,107.789474,2026-05-29T00:00,1.3,344
Jawa & Selat Sunda,0.368421,108.210526,2026-05-29T00:00,1.1,351
Jawa & Selat Sunda,0.368421,108.631579,2026-05-29T00:00,1.1,351
Jawa & Selat Sunda,0.368421,109.052632,2026-05-29T00:00,0.6,304
Jawa & Selat Sunda,-0.289474,104.0,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,-0.289474,104.421053,2026-05-29T00:00,0.2,0
Jawa & Selat Sunda,-0.289474,104.842105,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,-0.289474,105.263158,2026-05-29T00:00,2.0,5
Jawa & Selat Sunda,-0.289474,105.684211,2026-05-29T00:00,1.5,346
Jawa & Selat Sunda,-0.289474,106.105263,2026-05-29T00:00,1.5,346
Jawa & Selat Sunda,-0.289474,106.526316,2026-05-29T00:00,1.5,353
Jawa & Selat Sunda,-0.289474,106.947368,2026-05-29T00:00,1.3,0
Jawa & Selat Sunda,-0.289474,107.368421,2026-05-29T00:00,1.1,351
Jawa & Selat Sunda,-0.289474,107.789474,2026-05-29T00:00,1.1,351
Jawa & Selat Sunda,-0.289474,108.210526,2026-05-29T00:00,1.3,344
Jawa & Selat Sunda,-0.289474,108.631579,2026-05-29T00:00,1.3,344
Jawa & Selat Sunda,-0.289474,109.052632,2026-05-29T00:00,0.7,284
Jawa & Selat Sunda,-0.947368,104.0,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-0.947368,104.421053,2026-05-29T00:00,1.3,326
Jawa & Selat Sunda,-0.947368,104.842105,2026-05-29T00:00,0.7,0
Jawa & Selat Sunda,-0.947368,105.263158,2026-05-29T00:00,1.3,8
Jawa & Selat Sunda,-0.947368,105.684211,2026-05-29T00:00,1.5,339
Jawa & Selat Sunda,-0.947368,106.105263,2026-05-29T00:00,1.6,333
Jawa & Selat Sunda,-0.947368,106.526316,2026-05-29T00:00,1.3,344
Jawa & Selat Sunda,-0.947368,106.947368,2026-05-29T00:00,1.5,339
Jawa & Selat Sunda,-0.947368,107.368421,2026-05-29T00:00,0.9,349
Jawa & Selat Sunda,-0.947368,107.789474,2026-05-29T00:00,0.6,342
Jawa & Selat Sunda,-0.947368,108.210526,2026-05-29T00:00,1.0,338
Jawa & Selat Sunda,-0.947368,108.631579,2026-05-29T00:00,0.7,346
Jawa & Selat Sunda,-0.947368,109.052632,2026-05-29T00:00,0.8,315
Jawa & Selat Sunda,-0.947368,109.473684,2026-05-29T00:00,0.2,0
Jawa & Selat Sunda,-0.947368,109.894737,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-1.605263,104.421053,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,-1.605263,104.842105,2026-05-29T00:00,0.7,0
Jawa & Selat Sunda,-1.605263,105.263158,2026-05-29T00:00,1.3,16
Jawa & Selat Sunda,-1.605263,105.684211,2026-05-29T00:00,0.2,90
Jawa & Selat Sunda,-1.605263,106.105263,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-1.605263,106.526316,2026-05-29T00:00,1.4,337
Jawa & Selat Sunda,-1.605263,106.947368,2026-05-29T00:00,1.6,333
Jawa & Selat Sunda,-1.605263,107.368421,2026-05-29T00:00,1.5,330
Jawa & Selat Sunda,-1.605263,107.789474,2026-05-29T00:00,1.0,315
Jawa & Selat Sunda,-1.605263,108.210526,2026-05-29T00:00,1.0,329
Jawa & Selat Sunda,-1.605263,108.631579,2026-05-29T00:00,1.5,330
Jawa & Selat Sunda,-1.605263,109.052632,2026-05-29T00:00,0.6,326
Jawa & Selat Sunda,-1.605263,109.473684,2026-05-29T00:00,1.0,338
Jawa & Selat Sunda,-1.605263,109.894737,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,-2.263158,104.842105,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-2.263158,105.263158,2026-05-29T00:00,1.5,300
Jawa & Selat Sunda,-2.263158,105.684211,2026-05-29T00:00,0.8,315
Jawa & Selat Sunda,-2.263158,106.105263,2026-05-29T00:00,0.2,0
Jawa & Selat Sunda,-2.263158,106.526316,2026-05-29T00:00,0.6,326
Jawa & Selat Sunda,-2.263158,106.947368,2026-05-29T00:00,1.3,344
Jawa & Selat Sunda,-2.263158,107.368421,2026-05-29T00:00,0.9,349
Jawa & Selat Sunda,-2.263158,107.789474,2026-05-29T00:00,0.8,297
Jawa & Selat Sunda,-2.263158,108.210526,2026-05-29T00:00,1.2,309
Jawa & Selat Sunda,-2.263158,108.631579,2026-05-29T00:00,1.5,291
Jawa & Selat Sunda,-2.263158,109.052632,2026-05-29T00:00,1.5,324
Jawa & Selat Sunda,-2.263158,109.473684,2026-05-29T00:00,1.5,315
Jawa & Selat Sunda,-2.263158,109.894737,2026-05-29T00:00,1.5,324
Jawa & Selat Sunda,-2.263158,110.315789,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,-2.921053,105.684211,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-2.921053,106.105263,2026-05-29T00:00,0.6,162
Jawa & Selat Sunda,-2.921053,106.526316,2026-05-29T00:00,0.6,108
Jawa & Selat Sunda,-2.921053,106.947368,2026-05-29T00:00,1.8,11
Jawa & Selat Sunda,-2.921053,107.368421,2026-05-29T00:00,2.0,355
Jawa & Selat Sunda,-2.921053,107.789474,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-2.921053,108.210526,2026-05-29T00:00,0.2,0
Jawa & Selat Sunda,-2.921053,108.631579,2026-05-29T00:00,0.7,0
Jawa & Selat Sunda,-2.921053,109.052632,2026-05-29T00:00,0.7,346
Jawa & Selat Sunda,-2.921053,109.473684,2026-05-29T00:00,1.3,315
Jawa & Selat Sunda,-2.921053,109.894737,2026-05-29T00:00,1.9,311
Jawa & Selat Sunda,-2.921053,110.315789,2026-05-29T00:00,1.8,294
Jawa & Selat Sunda,-2.921053,110.736842,2026-05-29T00:00,0.9,307
Jawa & Selat Sunda,-2.921053,111.578947,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-2.921053,112.0,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-4.236842,105.684211,2026-05-29T00:00,0.2,180
Jawa & Selat Sunda,-4.236842,106.105263,2026-05-29T00:00,0.7,14
Jawa & Selat Sunda,-4.236842,106.947368,2026-05-29T00:00,0.8,45
Jawa & Selat Sunda,-4.236842,107.368421,2026-05-29T00:00,0.5,45
Jawa & Selat Sunda,-4.236842,107.789474,2026-05-29T00:00,0.4,27
Jawa & Selat Sunda,-4.236842,108.210526,2026-05-29T00:00,0.4,27
Jawa & Selat Sunda,-4.236842,108.631579,2026-05-29T00:00,0.6,18
Jawa & Selat Sunda,-4.236842,109.052632,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,-4.236842,109.473684,2026-05-29T00:00,0.7,284
Jawa & Selat Sunda,-4.236842,109.894737,2026-05-29T00:00,1.0,301
Jawa & Selat Sunda,-4.236842,110.315789,2026-05-29T00:00,0.8,297
Jawa & Selat Sunda,-4.236842,110.736842,2026-05-29T00:00,0.5,315
Jawa & Selat Sunda,-4.236842,111.157895,2026-05-29T00:00,0.5,270
Jawa & Selat Sunda,-4.236842,111.578947,2026-05-29T00:00,0.7,270
Jawa & Selat Sunda,-4.236842,112.0,2026-05-29T00:00,0.7,256
Jawa & Selat Sunda,-4.894737,104.0,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-4.894737,105.684211,2026-05-29T00:00,0.8,27
Jawa & Selat Sunda,-4.894737,106.105263,2026-05-29T00:00,1.3,16
Jawa & Selat Sunda,-4.894737,106.526316,2026-05-29T00:00,1.0,31
Jawa & Selat Sunda,-4.894737,106.947368,2026-05-29T00:00,0.6,56
Jawa & Selat Sunda,-4.894737,107.368421,2026-05-29T00:00,0.4,63
Jawa & Selat Sunda,-4.894737,107.789474,2026-05-29T00:00,0.6,18
Jawa & Selat Sunda,-4.894737,108.210526,2026-05-29T00:00,0.4,27
Jawa & Selat Sunda,-4.894737,108.631579,2026-05-29T00:00,0.2,0
Jawa & Selat Sunda,-4.894737,109.052632,2026-05-29T00:00,0.5,225
Jawa & Selat Sunda,-4.894737,109.473684,2026-05-29T00:00,0.5,270
Jawa & Selat Sunda,-4.894737,109.894737,2026-05-29T00:00,0.5,315
Jawa & Selat Sunda,-4.894737,110.315789,2026-05-29T00:00,0.8,297
Jawa & Selat Sunda,-4.894737,110.736842,2026-05-29T00:00,1.1,261
Jawa & Selat Sunda,-4.894737,111.157895,2026-05-29T00:00,0.9,259
Jawa & Selat Sunda,-4.894737,111.578947,2026-05-29T00:00,0.7,270
Jawa & Selat Sunda,-4.894737,112.0,2026-05-29T00:00,0.5,270
Jawa & Selat Sunda,-5.552632,104.0,2026-05-29T00:00,1.5,111
Jawa & Selat Sunda,-5.552632,104.421053,2026-05-29T00:00,0.6,198
Jawa & Selat Sunda,-5.552632,104.842105,2026-05-29T00:00,0.4,0
Jawa & Selat Sunda,-5.552632,105.263158,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-5.552632,105.684211,2026-05-29T00:00,0.7,104
Jawa & Selat Sunda,-5.552632,106.105263,2026-05-29T00:00,1.8,37
Jawa & Selat Sunda,-5.552632,106.526316,2026-05-29T00:00,1.5,69
Jawa & Selat Sunda,-5.552632,106.947368,2026-05-29T00:00,1.1,81
Jawa & Selat Sunda,-5.552632,107.368421,2026-05-29T00:00,0.7,76
Jawa & Selat Sunda,-5.552632,107.789474,2026-05-29T00:00,0.4,63
Jawa & Selat Sunda,-5.552632,108.210526,2026-05-29T00:00,0.4,297
Jawa & Selat Sunda,-5.552632,108.631579,2026-05-29T00:00,0.6,304
Jawa & Selat Sunda,-5.552632,109.052632,2026-05-29T00:00,0.4,297
Jawa & Selat Sunda,-5.552632,109.473684,2026-05-29T00:00,0.8,225
Jawa & Selat Sunda,-5.552632,109.894737,2026-05-29T00:00,0.7,270
Jawa & Selat Sunda,-5.552632,110.315789,2026-05-29T00:00,0.9,281
Jawa & Selat Sunda,-5.552632,110.736842,2026-05-29T00:00,0.7,270
Jawa & Selat Sunda,-5.552632,111.157895,2026-05-29T00:00,0.9,270
Jawa & Selat Sunda,-5.552632,111.578947,2026-05-29T00:00,1.0,292
Jawa & Selat Sunda,-5.552632,112.0,2026-05-29T00:00,0.7,270
Jawa & Selat Sunda,-6.210526,104.0,2026-05-29T00:00,0.6,124
Jawa & Selat Sunda,-6.210526,104.421053,2026-05-29T00:00,1.8,156
Jawa & Selat Sunda,-6.210526,104.842105,2026-05-29T00:00,0.4,117
Jawa & Selat Sunda,-6.210526,105.263158,2026-05-29T00:00,2.4,48
Jawa & Selat Sunda,-6.210526,105.684211,2026-05-29T00:00,2.3,45
Jawa & Selat Sunda,-6.210526,106.105263,2026-05-29T00:00,3.1,45
Jawa & Selat Sunda,-6.210526,106.947368,2026-05-29T00:00,0.2,90
Jawa & Selat Sunda,-6.210526,107.368421,2026-05-29T00:00,0.3,135
Jawa & Selat Sunda,-6.210526,107.789474,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-6.210526,108.210526,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-6.210526,108.631579,2026-05-29T00:00,0.5,315
Jawa & Selat Sunda,-6.210526,109.052632,2026-05-29T00:00,0.8,333
Jawa & Selat Sunda,-6.210526,109.473684,2026-05-29T00:00,0.4,270
Jawa & Selat Sunda,-6.210526,109.894737,2026-05-29T00:00,0.5,270
Jawa & Selat Sunda,-6.210526,110.315789,2026-05-29T00:00,0.7,284
Jawa & Selat Sunda,-6.210526,110.736842,2026-05-29T00:00,1.6,264
Jawa & Selat Sunda,-6.210526,111.157895,2026-05-29T00:00,1.6,297
Jawa & Selat Sunda,-6.210526,111.578947,2026-05-29T00:00,0.6,304
Jawa & Selat Sunda,-6.210526,112.0,2026-05-29T00:00,0.4,270
Jawa & Selat Sunda,-6.868421,104.0,2026-05-29T00:00,1.5,126
Jawa & Selat Sunda,-6.868421,104.421053,2026-05-29T00:00,1.0,149
Jawa & Selat Sunda,-6.868421,104.842105,2026-05-29T00:00,0.9,127
Jawa & Selat Sunda,-6.868421,105.263158,2026-05-29T00:00,0.7,180
Jawa & Selat Sunda,-6.868421,105.684211,2026-05-29T00:00,0.6,288
Jawa & Selat Sunda,-6.868421,106.105263,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-6.868421,106.526316,2026-05-29T00:00,0.5,315
Jawa & Selat Sunda,-6.868421,108.631579,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-6.868421,109.052632,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-6.868421,109.473684,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-6.868421,109.894737,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-6.868421,110.315789,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-6.868421,110.736842,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-6.868421,111.578947,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-6.868421,112.0,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-7.526316,104.0,2026-05-29T00:00,1.8,135
Jawa & Selat Sunda,-7.526316,104.421053,2026-05-29T00:00,1.8,135
Jawa & Selat Sunda,-7.526316,104.842105,2026-05-29T00:00,1.6,153
Jawa & Selat Sunda,-7.526316,105.263158,2026-05-29T00:00,0.7,166
Jawa & Selat Sunda,-7.526316,105.684211,2026-05-29T00:00,0.8,117
Jawa & Selat Sunda,-7.526316,106.105263,2026-05-29T00:00,0.9,90
Jawa & Selat Sunda,-7.526316,106.526316,2026-05-29T00:00,0.4,63
Jawa & Selat Sunda,-7.526316,106.947368,2026-05-29T00:00,0.2,90
Jawa & Selat Sunda,-7.526316,107.368421,2026-05-29T00:00,0.4,153
Jawa & Selat Sunda,-7.526316,107.789474,2026-05-29T00:00,0.6,162
Jawa & Selat Sunda,-7.526316,108.210526,2026-05-29T00:00,0.8,135
Jawa & Selat Sunda,-7.526316,108.631579,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-7.526316,109.052632,2026-05-29T00:00,0.3,225
Jawa & Selat Sunda,-7.526316,109.473684,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-8.184211,104.0,2026-05-29T00:00,0.7,256
Jawa & Selat Sunda,-8.184211,104.421053,2026-05-29T00:00,0.7,194
Jawa & Selat Sunda,-8.184211,104.842105,2026-05-29T00:00,1.1,162
Jawa & Selat Sunda,-8.184211,105.263158,2026-05-29T00:00,1.0,149
Jawa & Selat Sunda,-8.184211,105.684211,2026-05-29T00:00,0.6,146
Jawa & Selat Sunda,-8.184211,106.105263,2026-05-29T00:00,0.2,0
Jawa & Selat Sunda,-8.184211,106.526316,2026-05-29T00:00,0.9,259
Jawa & Selat Sunda,-8.184211,106.947368,2026-05-29T00:00,0.4,270
Jawa & Selat Sunda,-8.184211,107.368421,2026-05-29T00:00,0.2,90
Jawa & Selat Sunda,-8.184211,107.789474,2026-05-29T00:00,1.1,108
Jawa & Selat Sunda,-8.184211,108.210526,2026-05-29T00:00,1.4,90
Jawa & Selat Sunda,-8.184211,108.631579,2026-05-29T00:00,1.4,90
Jawa & Selat Sunda,-8.184211,109.052632,2026-05-29T00:00,1.3,90
Jawa & Selat Sunda,-8.184211,109.473684,2026-05-29T00:00,1.5,104
Jawa & Selat Sunda,-8.184211,109.894737,2026-05-29T00:00,1.9,107
Jawa & Selat Sunda,-8.184211,110.315789,2026-05-29T00:00,1.8,114
Jawa & Selat Sunda,-8.184211,110.736842,2026-05-29T00:00,1.1,99
Jawa & Selat Sunda,-8.184211,111.157895,2026-05-29T00:00,1.1,99
Jawa & Selat Sunda,-8.184211,111.578947,2026-05-29T00:00,1.3,106
Jawa & Selat Sunda,-8.184211,112.0,2026-05-29T00:00,0.3,315
Jawa & Selat Sunda,-8.842105,104.0,2026-05-29T00:00,0.7,270
Jawa & Selat Sunda,-8.842105,104.421053,2026-05-29T00:00,1.0,239
Jawa & Selat Sunda,-8.842105,104.842105,2026-05-29T00:00,1.2,219
Jawa & Selat Sunda,-8.842105,105.263158,2026-05-29T00:00,1.2,231
Jawa & Selat Sunda,-8.842105,105.684211,2026-05-29T00:00,1.5,234
Jawa & Selat Sunda,-8.842105,106.105263,2026-05-29T00:00,0.6,288
Jawa & Selat Sunda,-8.842105,106.526316,2026-05-29T00:00,0.4,333
Jawa & Selat Sunda,-8.842105,106.947368,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-8.842105,107.368421,2026-05-29T00:00,0.9,259
Jawa & Selat Sunda,-8.842105,107.789474,2026-05-29T00:00,1.5,263
Jawa & Selat Sunda,-8.842105,108.210526,2026-05-29T00:00,1.1,270
Jawa & Selat Sunda,-8.842105,108.631579,2026-05-29T00:00,0.9,270
Jawa & Selat Sunda,-8.842105,109.052632,2026-05-29T00:00,0.7,270
Jawa & Selat Sunda,-8.842105,109.473684,2026-05-29T00:00,0.7,270
Jawa & Selat Sunda,-8.842105,109.894737,2026-05-29T00:00,0.5,225
Jawa & Selat Sunda,-8.842105,110.315789,2026-05-29T00:00,0.6,162
Jawa & Selat Sunda,-8.842105,110.736842,2026-05-29T00:00,0.8,135
Jawa & Selat Sunda,-8.842105,111.157895,2026-05-29T00:00,0.7,104
Jawa & Selat Sunda,-8.842105,111.578947,2026-05-29T00:00,0.5,90
Jawa & Selat Sunda,-8.842105,112.0,2026-05-29T00:00,0.7,76
Jawa & Selat Sunda,-9.5,104.0,2026-05-29T00:00,0.3,45
Jawa & Selat Sunda,-9.5,104.421053,2026-05-29T00:00,1.3,180
Jawa & Selat Sunda,-9.5,104.842105,2026-05-29T00:00,1.5,216
Jawa & Selat Sunda,-9.5,105.263158,2026-05-29T00:00,1.5,234
Jawa & Selat Sunda,-9.5,105.684211,2026-05-29T00:00,0.9,259
Jawa & Selat Sunda,-9.5,106.105263,2026-05-29T00:00,1.0,248
Jawa & Selat Sunda,-9.5,106.526316,2026-05-29T00:00,1.8,246
Jawa & Selat Sunda,-9.5,106.947368,2026-05-29T00:00,1.9,253
Jawa & Selat Sunda,-9.5,107.368421,2026-05-29T00:00,1.5,277
Jawa & Selat Sunda,-9.5,107.789474,2026-05-29T00:00,1.1,288
Jawa & Selat Sunda,-9.5,108.210526,2026-05-29T00:00,1.0,301
Jawa & Selat Sunda,-9.5,108.631579,2026-05-29T00:00,1.0,315
Jawa & Selat Sunda,-9.5,109.052632,2026-05-29T00:00,0.6,304
Jawa & Selat Sunda,-9.5,109.473684,2026-05-29T00:00,0.4,297
Jawa & Selat Sunda,-9.5,109.894737,2026-05-29T00:00,0.4,297
Jawa & Selat Sunda,-9.5,110.315789,2026-05-29T00:00,0.0,90
Jawa & Selat Sunda,-9.5,110.736842,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-9.5,111.157895,2026-05-29T00:00,0.2,270
Jawa & Selat Sunda,-9.5,111.578947,2026-05-29T00:00,0.8,63
Jawa & Selat Sunda,-9.5,112.0,2026-05-29T00:00,1.2,51
Bali & Nusa Tenggara,2.0,111.0,2026-05-29T00:00,1.0,338
Bali & Nusa Tenggara,2.0,111.473684,2026-05-29T00:00,0.0,90
Bali & Nusa Tenggara,2.0,118.105263,2026-05-29T00:00,0.6,56
Bali & Nusa Tenggara,2.0,118.578947,2026-05-29T00:00,0.8,117
Bali & Nusa Tenggara,2.0,119.052632,2026-05-29T00:00,1.5,150
Bali & Nusa Tenggara,2.0,119.526316,2026-05-29T00:00,1.0,158
Bali & Nusa Tenggara,2.0,120.0,2026-05-29T00:00,0.7,166
Bali & Nusa Tenggara,1.342105,111.0,2026-05-29T00:00,0.8,315
Bali & Nusa Tenggara,1.342105,118.578947,2026-05-29T00:00,0.4,117
Bali & Nusa Tenggara,1.342105,119.052632,2026-05-29T00:00,2.2,132
Bali & Nusa Tenggara,1.342105,119.526316,2026-05-29T00:00,1.2,141
Bali & Nusa Tenggara,1.342105,120.0,2026-05-29T00:00,1.0,112
Bali & Nusa Tenggara,0.684211,117.631579,2026-05-29T00:00,0.4,63
Bali & Nusa Tenggara,0.684211,118.105263,2026-05-29T00:00,1.7,72
Bali & Nusa Tenggara,0.684211,118.578947,2026-05-29T00:00,2.2,85
Bali & Nusa Tenggara,0.684211,119.052632,2026-05-29T00:00,2.0,80
Bali & Nusa Tenggara,0.684211,119.526316,2026-05-29T00:00,1.5,69
Bali & Nusa Tenggara,0.684211,120.0,2026-05-29T00:00,0.9,79
Bali & Nusa Tenggara,0.026316,117.631579,2026-05-29T00:00,1.0,31
Bali & Nusa Tenggara,0.026316,118.105263,2026-05-29T00:00,1.6,0
Bali & Nusa Tenggara,0.026316,118.578947,2026-05-29T00:00,0.4,0
Bali & Nusa Tenggara,0.026316,119.052632,2026-05-29T00:00,0.4,180
Bali & Nusa Tenggara,0.026316,119.526316,2026-05-29T00:00,0.5,225
Bali & Nusa Tenggara,0.026316,120.0,2026-05-29T00:00,0.4,180
Bali & Nusa Tenggara,-0.631579,117.631579,2026-05-29T00:00,0.4,0
Bali & Nusa Tenggara,-0.631579,118.105263,2026-05-29T00:00,1.3,344
