ComponentId,Layer,Type,Latitude,Longitude,Value1,Value2
1,Isobaths,Isobath_shell,0.527874144,103.270815056,1.25,1.25
1,Isobaths,Isobath_shell,0.527892232,103.270833023,1.25,1.25
1,Isobaths,Isobath_shell,0.527892232,103.270868957,1.25,1.25
1,Isobaths,Isobath_shell,0.52791032,103.270886924,1.25,1.25
1,Isobaths,Isobath_shell,0.52791032,103.270940825,1.25,1.25
1,Isobaths,Isobath_shell,0.527928407,103.270958793,1.25,1.25
1,Isobaths,Isobath_shell,0.527928407,103.270994727,1.25,1.25
1,Isobaths,Isobath_shell,0.527946495,103.271012694,1.25,1.25
1,Isobaths,Isobath_shell,0.527946495,103.271048628,1.25,1.25
1,Isobaths,Isobath_shell,0.527964581,103.271066595,1.25,1.25
1,Isobaths,Isobath_shell,0.527964581,103.271102529,1.25,1.25
1,Isobaths,Isobath_shell,0.527982669,103.271120496,1.25,1.25
1,Isobaths,Isobath_shell,0.527982669,103.27115643,1.25,1.25
1,Isobaths,Isobath_shell,0.528000757,103.271174397,1.25,1.25
1,Isobaths,Isobath_shell,0.528000757,103.271210331,1.25,1.25
1,Isobaths,Isobath_shell,0.527982669,103.271198833,1.25,1.25
1,Isobaths,Isobath_shell,0.527964581,103.271198833,1.25,1.25
1,Isobaths,Isobath_shell,0.527959121,103.271210331,1.25,1.25
1,Isobaths,Isobath_shell,0.527961009,103.271228298,1.25,1.25
1,Isobaths,Isobath_shell,0.527957918,103.271246266,1.25,1.25
1,Isobaths,Isobath_shell,0.527970204,103.2712822,1.25,1.25
1,Isobaths,Isobath_shell,0.527967423,103.271300167,1.25,1.25
1,Isobaths,Isobath_shell,0.527980122,103.271336101,1.25,1.25
1,Isobaths,Isobath_shell,0.527977539,103.271354068,1.25,1.25
1,Isobaths,Isobath_shell,0.527999087,103.271407969,1.25,1.25
1,Isobaths,Isobath_shell,0.528000455,103.271425936,1.25,1.25
1,Isobaths,Isobath_shell,0.528034436,103.271497804,1.25,1.25
1,Isobaths,Isobath_shell,0.528034346,103.271515772,1.25,1.25
1,Isobaths,Isobath_shell,0.528053432,103.271569673,1.25,1.25
1,Isobaths,Isobath_shell,0.528050664,103.27158764,1.25,1.25
1,Isobaths,Isobath_shell,0.52806867,103.271659508,1.25,1.25
1,Isobaths,Isobath_shell,0.528063878,103.271677475,1.25,1.25
1,Isobaths,Isobath_shell,0.52806683,103.271695442,1.25,1.25
1,Isobaths,Isobath_shell,0.528069258,103.271731376,1.25,1.25
1,Isobaths,Isobath_shell,0.52806217,103.271749343,1.25,1.25
1,Isobaths,Isobath_shell,0.528069941,103.271803245,1.25,1.25
1,Isobaths,Isobath_shell,0.528063058,103.271821212,1.25,1.25
1,Isobaths,Isobath_shell,0.528069268,103.271857146,1.25,1.25
1,Isobaths,Isobath_shell,0.528068019,103.27189308,1.25,1.25
1,Isobaths,Isobath_shell,0.528065268,103.271911047,1.25,1.25
1,Isobaths,Isobath_shell,0.528050341,103.271929014,1.25,1.25
1,Isobaths,Isobath_shell,0.528047852,103.271964948,1.25,1.25
1,Isobaths,Isobath_shell,0.528036931,103.272013321,1.25,1.25
1,Isobaths,Isobath_shell,0.5280316,103.272054783,1.25,1.25
1,Isobaths,Isobath_shell,0.528032154,103.272072751,1.25,1.25
1,Isobaths,Isobath_shell,0.528035287,103.272090718,1.25,1.25
1,Isobaths,Isobath_shell,0.528109281,103.272277875,1.25,1.25
1,Isobaths,Isobath_shell,0.528156308,103.272342257,1.25,1.25
1,Isobaths,Isobath_shell,0.528217805,103.272381613,1.25,1.25
1,Isobaths,Isobath_shell,0.528235892,103.272381613,1.25,1.25
1,Isobaths,Isobath_shell,0.52825398,103.272378191,1.25,1.25
1,Isobaths,Isobath_shell,0.528272066,103.272378191,1.25,1.25
1,Isobaths,Isobath_shell,0.528272066,103.272539894,1.25,1.25
1,Isobaths,Isobath_shell,0.528290155,103.272557861,1.25,1.25
1,Isobaths,Isobath_shell,0.528290155,103.272575828,1.25,1.25
1,Isobaths,Isobath_shell,0.528272066,103.272575828,1.25,1.25
1,Isobaths,Isobath_shell,0.52825398,103.272583814,1.25,1.25
1,Isobaths,Isobath_shell,0.528235892,103.272583814,1.25,1.25
1,Isobaths,Isobath_shell,0.528217805,103.272547547,1.25,1.25
1,Isobaths,Isobath_shell,0.528199718,103.272522732,1.25,1.25
1,Isobaths,Isobath_shell,0.528144085,103.272468026,1.25,1.25
1,Isobaths,Isobath_shell,0.528144566,103.272450059,1.25,1.25
1,Isobaths,Isobath_shell,0.528109281,103.272428755,1.25,1.25
1,Isobaths,Isobath_shell,0.528091194,103.272390713,1.25,1.25
1,Isobaths,Isobath_shell,0.528059648,103.272288355,1.25,1.25
1,Isobaths,Isobath_shell,0.52801822,103.27219852,1.25,1.25
1,Isobaths,Isobath_shell,0.527975588,103.272072751,1.25,1.25
1,Isobaths,Isobath_shell,0.527968843,103.272036816,1.25,1.25
1,Isobaths,Isobath_shell,0.527965349,103.272000882,1.25,1.25
1,Isobaths,Isobath_shell,0.527948332,103.27189308,1.25,1.25
1,Isobaths,Isobath_shell,0.527945223,103.271821212,1.25,1.25
1,Isobaths,Isobath_shell,0.527946656,103.271695442,1.25,1.25
1,Isobaths,Isobath_shell,0.527940564,103.271623574,1.25,1.25
1,Isobaths,Isobath_shell,0.527924101,103.271533739,1.25,1.25
1,Isobaths,Isobath_shell,0.527895823,103.271407969,1.25,1.25
